,won
32893,0
18442,0
68807,0
24765,0
35745,0
39106,0
12056,0
71131,1
2188,0
48910,0
5755,1
51250,0
17065,1
63277,0
49411,0
10652,0
17169,0
25112,0
61320,0
72171,0
70444,0
38251,1
60107,0
29908,0
45036,0
71955,0
7845,0
75242,0
3623,0
61741,0
48242,0
36161,0
65356,0
66585,0
68051,0
69888,0
36414,0
46341,0
15198,0
32490,0
44317,0
16360,0
33528,0
31398,0
1832,0
8028,0
15427,0
5041,0
615,0
64675,0
69010,1
2923,0
65462,0
22109,0
12105,0
69771,0
73313,0
4939,0
52596,0
74487,0
5461,0
28349,0
11018,1
62209,0
21665,0
30850,1
47130,0
39750,0
68835,0
23862,0
31211,1
42949,0
46265,0
43735,0
38674,0
1046,0
49150,0
44279,0
33312,0
25268,0
29045,1
9720,0
48433,0
70762,0
7703,0
58884,0
13510,0
30279,0
63058,1
30711,1
51646,0
60020,0
61077,0
5829,0
21816,0
50824,0
34213,0
37765,0
28096,0
35430,0
21434,0
64379,0
10373,0
66362,0
22014,0
25647,0
37326,0
14214,0
40920,0
34665,0
55645,0
51572,0
14478,0
17989,0
56130,0
23710,0
7717,0
30005,0
31135,0
49693,0
75603,0
4926,0
65399,0
28269,1
14343,0
70487,1
9972,0
24165,0
69520,0
1199,0
42842,0
38681,0
39560,0
22703,0
3646,0
23259,0
8096,0
2844,0
30014,0
55403,0
68668,0
72703,0
34887,0
76108,0
35969,0
44678,0
39190,0
13740,0
20952,0
65375,0
43278,0
22677,0
44873,0
53071,0
53441,0
48436,0
67965,0
7220,0
62063,0
22466,0
13195,0
49165,0
48988,0
14050,0
62738,0
42859,0
71806,0
53795,0
21732,0
40356,0
35423,0
52932,0
68646,1
21373,0
56887,0
76305,0
62059,0
73895,0
26540,0
38669,0
46736,0
2471,0
5873,0
25480,0
11806,0
33164,0
32539,1
24515,0
58348,0
46387,0
42993,0
24495,0
47273,0
15998,0
4213,0
34402,0
12240,0
22668,0
20757,0
15455,0
56452,0
15571,1
7342,0
2002,0
20260,0
52290,0
12561,0
41194,0
13133,0
68936,0
49265,0
7739,0
65653,0
59840,1
70073,0
33576,0
53307,0
31032,0
10239,0
21780,0
21007,0
68800,0
45029,0
60810,0
50486,0
18976,0
51835,0
33950,0
63739,0
12560,1
26114,0
55353,0
4415,0
59115,0
66547,0
1131,0
27072,0
1202,0
42889,1
48680,0
65962,0
13321,0
57261,0
74634,1
13515,0
44457,0
15378,0
27215,0
38625,0
50611,0
70478,0
74469,0
43256,0
73998,1
49212,0
29784,0
61279,0
4495,0
45209,0
51318,1
62310,0
67366,0
25864,0
69523,0
53762,1
19226,0
17403,0
75091,0
42504,0
56572,0
43467,1
69769,0
12555,0
70800,0
9692,0
29781,0
61333,0
9472,0
34097,0
31387,0
2194,0
75127,0
20235,0
24134,0
22976,0
22896,0
40439,0
15797,1
5602,1
39844,0
24644,0
64692,0
45230,0
34755,1
64870,0
5839,0
3902,0
49000,0
47402,1
23101,0
71904,0
63018,0
11582,0
61799,1
66147,0
22755,0
8321,0
54756,0
33192,0
26594,0
61295,0
33255,0
7933,0
33070,0
64844,0
24602,0
52241,0
43429,0
70959,0
45313,0
18970,0
76505,0
13443,0
50059,0
39849,0
11591,0
33313,0
14749,0
25261,0
22112,0
74974,0
35573,0
51494,0
68387,0
11805,1
7718,0
40045,0
69427,0
93,0
35457,0
24049,0
75853,0
10277,0
39906,0
9189,0
28976,0
42576,0
58538,0
58728,0
76058,0
25766,0
17194,0
28540,0
11961,0
33411,0
9135,0
63927,0
8660,0
60041,0
53593,0
42874,0
28027,0
42052,0
52206,0
63178,0
72778,0
1378,0
15070,0
21744,0
41816,0
51317,0
32264,0
20409,0
35431,0
10915,0
40497,0
39495,0
54742,0
31924,0
67624,0
61885,0
10608,1
69201,0
51506,0
68740,0
61967,0
28021,0
69480,1
34211,0
23938,0
11566,1
69730,0
40596,0
23187,0
45016,0
55368,0
63673,0
47637,0
43109,0
40475,0
21126,0
23254,1
54730,0
72876,0
9775,0
19931,0
1047,0
41261,0
39439,0
17592,0
20167,0
17408,0
70194,0
6404,0
56631,0
37703,0
32560,1
22560,1
71808,0
18162,0
62200,0
29262,1
12552,0
48790,0
17770,0
41125,0
56230,0
64894,0
23504,0
2219,0
757,0
63468,1
47836,0
74262,0
52788,0
26691,0
3825,0
63182,0
75413,0
30378,0
43785,0
59771,0
2077,0
72314,0
26074,0
61922,0
22087,0
15711,0
36740,0
69638,0
48011,0
30404,0
25160,0
29507,0
59545,1
25479,0
14152,0
42825,0
12664,0
27901,0
31175,0
5554,0
69608,0
47960,0
12848,0
34823,0
21348,0
37727,0
72974,0
75131,0
43415,0
22712,0
69971,0
62132,0
63181,0
40887,0
37324,0
43193,0
33781,0
74360,0
42302,0
33877,0
32453,0
1393,0
15504,0
59116,0
3134,0
35934,0
26188,0
37308,0
8234,0
38627,0
40001,0
16075,1
75404,0
71369,0
45162,0
61190,1
34176,0
60256,0
67896,0
64498,0
40840,0
30001,0
61540,0
34037,0
41090,0
10074,0
62642,0
28067,0
5230,1
46368,0
58732,0
52670,0
29128,0
49926,0
50901,0
7683,0
2374,0
244,0
40517,0
914,1
42950,0
5653,0
65852,0
26683,0
4155,0
1474,0
15568,0
23776,0
6275,0
40703,1
10864,1
42861,0
59021,1
1151,0
33619,0
60579,0
60877,1
47579,0
12477,0
45276,0
53527,0
44898,0
43548,0
2656,0
37502,0
51486,0
69018,0
62400,0
16103,0
59228,0
57173,0
2462,0
12898,0
39245,0
7328,0
31529,0
49116,0
23029,0
50962,0
74765,0
75748,0
49255,0
54473,0
42448,0
53573,0
6187,0
69639,0
37070,0
38478,0
75020,0
29697,0
26258,0
76053,0
15379,0
5391,0
37657,0
1925,0
44064,0
55644,0
23144,0
42445,0
32954,0
66464,0
38382,0
73049,0
2688,0
19307,0
52589,0
59713,0
10421,0
73275,0
36092,0
69517,0
14272,0
20796,0
73807,1
15656,0
29212,0
1648,0
14805,0
20536,0
69544,0
10620,0
31061,1
13879,0
74819,0
19164,0
22311,0
40504,0
68067,0
68154,0
45721,0
52649,0
30034,1
28947,0
18161,0
70998,0
61568,0
21294,0
50752,0
65802,0
7584,0
41586,0
21019,0
70476,0
73786,1
12086,0
45362,0
11022,0
74498,0
20621,0
43106,0
26176,1
995,0
16473,1
1390,0
30509,0
52941,0
10503,0
26080,0
61970,0
67524,0
17990,0
75742,0
53157,0
2588,0
50186,1
64366,0
60193,0
50374,0
48661,1
20079,0
69205,1
13034,0
13390,0
41951,0
45068,0
75352,0
24940,0
60281,0
8231,0
26749,0
25811,0
10810,0
10189,0
7197,0
14334,0
29722,0
55590,0
12009,0
44843,0
31983,0
41043,0
46695,0
26838,0
4263,0
23078,0
15153,0
29257,0
34066,0
29367,0
76261,0
40707,0
72599,0
30915,1
1289,0
47390,0
1653,0
59728,0
68935,0
18374,0
75180,0
29290,0
68079,0
52135,0
35432,0
48750,0
45304,0
57977,1
13729,0
22907,0
23132,0
35358,0
39813,0
57316,0
41918,1
57567,0
29931,0
6526,0
64632,0
74355,0
59920,0
41631,0
36792,0
11800,0
23334,0
73902,0
26862,0
62157,0
54093,0
9,0
30296,0
31278,0
17124,0
28902,0
43420,0
2979,1
7661,0
12669,0
24125,0
74432,0
5168,0
37012,0
23385,0
40273,0
8689,0
55804,0
18232,0
35325,0
49167,0
55617,0
67860,0
25310,0
54175,0
35488,0
49659,1
75894,1
19489,0
49655,0
49408,0
30809,0
49629,0
34231,0
50312,0
23136,0
12286,0
17223,0
3256,0
10177,0
54256,0
42945,0
71334,0
39988,0
71116,0
3570,0
4575,0
23281,0
7730,0
48973,0
28062,0
25208,0
21061,0
17152,0
52141,0
40961,0
10063,1
61645,0
46702,0
67375,0
41271,0
12913,0
43424,0
39877,0
1595,1
63329,0
3150,0
22594,0
74259,0
33780,0
17867,0
72710,0
40507,0
38338,0
15723,0
48580,0
72795,0
2532,0
62206,0
62402,0
44464,0
35355,0
34209,0
62726,0
16133,0
67472,0
7708,0
34366,1
62960,0
63544,0
12546,0
2808,1
35727,0
1462,1
64614,0
35733,0
13863,0
46447,0
8784,0
48963,0
61737,0
39191,0
17962,0
19032,1
62835,1
26430,0
56914,0
36928,0
4779,0
40337,0
26301,0
20217,0
36273,0
27049,0
40214,0
52495,0
24220,0
34180,0
33716,0
1262,0
48421,0
32454,0
26536,0
29228,0
37762,1
12006,0
27917,0
41770,0
49169,0
47783,0
7339,1
11795,0
41422,0
24817,0
5834,0
3750,0
51716,0
44868,0
29816,0
567,0
23179,1
47500,0
75407,0
20794,0
10011,0
54062,0
22813,0
61092,0
4494,0
6643,0
55658,0
1888,0
25411,0
31432,1
54169,0
23452,0
74130,0
10023,0
41269,0
64899,0
18422,0
58506,0
53630,0
52990,0
57487,1
52605,0
54064,0
67790,0
41552,0
31645,0
12215,0
2179,0
12029,0
19921,0
30943,0
50702,0
68514,0
75302,0
23589,0
44746,0
56461,0
48510,0
36950,0
33432,0
31694,0
26289,1
5225,0
39192,0
75272,0
36226,0
67698,0
16444,0
11163,0
71784,0
54233,0
56132,0
66623,0
26840,0
73806,0
45512,0
72748,0
2400,0
14328,0
10638,1
74493,0
54418,1
70922,0
25720,0
20597,0
60513,1
17119,0
7390,0
75493,0
50696,0
74826,0
21288,0
70960,0
44496,0
37838,1
12637,0
40038,0
50666,0
4792,0
67683,0
33689,0
33408,0
74956,0
11578,0
2,0
47963,0
1577,0
19148,0
23936,0
58640,0
58841,0
68220,0
31131,0
44145,0
11959,0
9021,1
120,0
26442,0
56527,0
37413,0
12471,0
73912,0
74831,0
59237,0
63786,0
44219,0
24980,0
75756,0
24634,0
4925,0
36097,0
18025,0
19527,0
44305,0
40834,0
8687,0
51814,0
3423,0
2595,0
51498,0
70964,0
71180,0
71638,0
68938,0
70440,0
8755,0
65948,0
27036,0
39512,0
45082,0
60291,0
40015,0
49455,0
11132,0
45164,0
73012,0
5732,0
35091,0
63802,0
74934,0
12284,0
69065,0
42954,0
45881,0
54283,0
44005,0
75292,0
60799,0
21308,0
5185,0
1564,0
58689,0
16488,0
16635,0
29190,0
51327,0
65329,0
69930,0
10686,0
66366,0
27784,0
13365,0
14699,0
37565,0
37893,0
7881,1
38534,0
60900,0
27791,0
4183,0
44333,0
16732,0
68157,0
75854,0
20772,1
64915,1
65385,0
22081,0
52574,0
38132,0
10188,0
5089,0
1860,0
12,0
5051,1
45442,0
70343,0
36464,0
29844,0
63676,0
48727,0
56383,0
58486,0
25114,0
30107,0
62346,0
49517,0
73443,0
59239,0
59999,0
13992,1
70550,0
35616,0
43895,0
21529,0
19930,0
50590,0
28655,0
5196,0
22431,0
8975,0
74749,0
43035,0
24253,0
4918,0
50088,0
75083,1
49327,0
1000,0
20486,0
57592,0
49688,1
63057,0
12008,1
52009,0
60282,0
33430,0
32689,0
5083,0
55567,1
72962,0
50329,0
57472,0
28280,0
56493,0
34089,0
63327,0
75042,0
26336,0
15264,1
12967,1
33580,0
38360,0
15540,0
41344,0
17125,0
26917,0
30837,0
65603,0
22908,1
13396,0
1266,0
33356,0
54832,0
38175,0
60264,0
13961,0
54474,0
18967,0
59969,0
27006,0
56374,0
33983,0
28798,0
25600,0
73014,0
52580,0
5783,0
17471,0
34294,0
17956,0
2542,0
4316,0
53791,0
65394,0
49347,0
9494,0
14502,0
51290,0
54934,0
5534,0
56786,0
47871,0
62214,0
58644,0
13868,0
20946,0
10853,0
4389,0
36891,0
7065,0
75120,0
53156,0
21240,0
44811,0
46021,0
41252,0
403,0
70828,0
34657,0
41616,0
16963,0
19234,0
32393,1
23646,0
49921,0
68825,0
25626,0
16728,0
36004,0
16255,0
73376,0
44688,0
62815,0
58171,0
34021,0
50955,0
70531,1
43478,0
2799,0
20331,0
1679,0
53490,0
27264,0
47826,0
21304,0
51533,0
29435,1
45707,0
652,0
22854,0
36542,1
54038,1
1980,0
8404,0
63731,0
12838,0
15585,0
49852,0
1282,0
62715,0
44984,0
31079,0
23338,0
45865,1
40545,0
27443,1
23043,0
50128,0
55579,0
9434,0
24229,0
75060,0
63003,0
49687,0
76245,0
30268,0
24953,0
59992,0
72189,0
57238,0
12658,0
69411,0
34988,1
29868,0
12549,0
52720,0
56750,1
21750,0
70880,0
30183,0
33668,0
10450,0
6266,0
28099,0
43398,0
2270,0
76234,0
4456,0
15293,0
4981,0
7352,0
25717,0
75068,0
56976,0
17599,0
70530,0
7337,0
71434,0
38581,0
3420,0
46510,0
46953,0
51627,0
22374,0
14397,0
52614,0
1396,0
17034,0
59127,0
73638,0
71120,0
39444,0
31769,0
19317,0
74572,0
298,0
38908,0
26446,0
28778,0
831,0
57394,1
47639,0
10635,0
30808,0
5046,0
5401,0
60173,0
27915,0
4719,0
18937,0
50879,0
70495,0
13531,0
4381,0
3819,0
10540,0
32564,0
23774,0
73175,0
15732,0
35391,0
30990,0
23944,0
28638,0
18456,0
23805,0
62187,0
56350,0
28552,0
31707,0
75850,0
70452,0
28188,0
70066,0
43136,0
59794,0
40479,0
66327,0
33189,0
15078,0
36322,0
818,0
3708,0
14208,0
27717,0
69157,0
62381,0
45952,0
76642,0
31481,0
33680,0
8538,1
68720,0
50881,0
62153,0
51600,0
60283,0
11143,0
1590,0
17824,0
15046,0
16815,0
50746,0
57412,1
62210,0
37352,0
2254,0
4696,1
36721,0
41097,0
15641,0
49512,0
38416,0
47941,0
8020,0
6192,0
27148,1
11167,0
38737,0
64357,0
68175,0
39945,0
42706,0
3396,0
44947,0
24766,0
72766,0
69198,0
64808,0
41993,0
55103,0
31795,0
28579,0
29090,0
9199,0
21427,0
18116,0
69668,0
45796,0
17945,1
16153,0
54445,0
17742,0
36750,0
14851,0
30964,0
70278,0
6436,0
63800,0
74428,0
5132,0
48996,0
41725,0
31183,0
10065,0
54363,0
4964,0
46141,0
73810,0
36063,0
23557,0
68670,0
23729,1
32363,0
32937,0
67895,0
24582,0
58487,0
50783,0
17307,0
16317,0
47822,0
11872,0
51856,0
7045,0
60441,0
23571,0
3996,0
43264,0
1033,0
46955,0
42187,0
32221,0
6839,0
28774,0
32434,0
4927,0
51704,0
10292,0
20921,0
43962,0
35906,1
66250,0
52621,0
3151,0
36155,0
62417,0
68216,0
75273,0
30397,0
12459,0
42721,0
5838,0
27310,1
10555,0
19988,0
74790,1
41124,0
23868,0
64908,0
6659,0
14742,0
67888,0
9436,0
7292,0
70925,0
66329,0
28362,0
21990,0
73926,0
73127,1
11683,0
4543,0
48203,0
69858,0
37910,0
36471,1
7391,0
23653,1
46445,0
50749,0
60839,0
35538,0
18510,0
45920,0
37561,0
39471,0
47150,0
37200,0
46988,0
65047,0
33357,0
68240,0
19145,0
25878,0
20548,0
64587,0
64898,0
67982,0
51744,0
27484,0
1934,0
75864,0
4692,0
25033,0
27492,0
2735,0
19073,0
73186,0
8900,0
28548,0
70967,0
69105,0
4893,1
60842,0
6264,0
3148,0
41541,0
20876,0
67718,0
27216,0
17412,0
58036,0
21387,0
36436,0
8523,0
24245,0
62039,0
45681,1
26441,0
22986,0
29982,0
9821,0
42956,0
1637,0
804,0
9068,0
63681,0
4166,0
56638,0
20467,1
47593,0
3594,1
76083,0
14651,0
73508,0
41789,0
3914,0
22858,0
57628,1
37125,0
283,0
40478,1
60500,0
62634,0
39574,0
46089,0
25147,0
42974,0
44671,0
33173,0
33459,0
14241,0
12737,0
68515,0
25765,0
66126,0
29457,0
405,0
14202,0
32951,0
33786,0
27293,0
16299,0
2652,0
51562,1
54033,0
61148,0
7707,0
40951,0
52300,0
74490,0
10266,0
32227,0
48280,0
17747,0
16285,0
26396,0
3112,0
63851,0
46101,0
70351,0
35619,0
54746,0
12285,1
24038,0
19979,0
428,0
56351,0
4982,0
32180,0
3211,0
14657,0
21031,1
9072,0
25189,0
60108,0
33677,0
27299,0
30327,1
51927,0
49668,0
26884,0
46788,0
47287,0
67823,0
48894,0
71748,0
14351,0
57242,0
28871,0
18715,1
6355,0
43030,0
61198,0
12594,0
49522,0
38077,0
47672,0
39864,0
43017,1
10448,0
46059,0
24338,0
20116,0
8105,0
2731,0
29106,0
7546,0
16030,0
62836,0
23694,0
14278,0
30952,0
14750,0
37030,0
39721,0
6621,0
18944,0
1035,0
50267,0
14260,0
46282,1
7702,0
51047,0
34778,0
74341,0
31665,0
22055,0
32550,0
14554,0
27523,1
13164,0
7146,0
32945,0
32368,0
3906,0
13364,0
42948,0
20730,0
23967,0
32428,0
34706,0
26654,0
37330,0
62778,0
62560,0
3561,0
71534,0
59862,0
66058,0
31785,0
70009,0
52753,0
39900,0
18485,0
33339,0
18790,0
74153,0
64071,0
15802,0
64370,0
20418,0
49929,0
23423,0
10196,0
61203,0
39993,0
41727,0
60251,0
73813,0
63150,0
57384,0
40495,0
52508,0
14848,0
51183,0
25270,1
22386,0
76243,0
37912,0
30689,0
75350,0
65821,0
24463,0
53434,0
12666,1
11817,0
52550,0
9101,0
45282,0
71042,0
4359,1
57100,1
17938,0
57378,0
7896,0
56278,0
36890,0
26456,0
7623,0
3734,0
15268,0
32070,0
49639,0
18739,0
3442,0
25627,0
42630,0
55250,0
26655,0
26785,0
52390,0
44309,1
40087,0
69060,0
3388,0
64801,0
28667,0
32609,0
49275,0
63909,0
22299,0
73264,1
60463,0
37366,0
35207,0
49851,0
60152,0
72284,0
76561,0
74630,0
47762,0
10227,0
7044,0
25085,1
19741,0
63958,0
71592,0
16965,0
30264,0
60110,0
27289,0
40327,0
72895,0
5823,0
15548,0
35910,0
4315,0
3193,0
32861,0
32139,0
24537,0
23127,0
42167,0
34867,0
10155,0
59430,0
47347,1
23202,0
41279,0
16088,0
30956,0
14341,0
10531,0
65880,0
14149,0
13174,0
1506,0
15697,0
67822,0
33069,0
34725,0
55828,0
29625,0
46169,0
53275,0
4945,0
25594,0
36049,0
12039,0
60926,0
23396,0
49204,0
33120,0
36511,1
9187,0
75737,0
21920,0
70276,0
31001,0
51247,0
14724,0
11145,0
29008,0
33066,0
27881,0
9139,0
43529,0
69027,0
17825,0
33114,0
49450,0
38853,1
20736,0
53947,0
12890,0
62433,0
6938,0
53219,0
19751,0
36747,0
49638,0
40662,0
19589,0
62514,0
12513,0
144,0
29363,0
36937,0
59479,0
2504,0
20873,0
31381,0
35334,0
60840,0
42946,0
70888,0
44876,0
22991,0
49412,0
27906,0
67563,0
33330,1
52559,0
14595,0
58510,0
32917,0
38171,0
40709,0
57629,0
35473,0
34533,0
30384,0
34748,0
386,0
67796,0
8456,0
4617,0
57094,0
60969,1
44726,0
46787,0
49563,0
10513,0
20998,0
507,0
21433,0
60093,0
26124,0
3048,1
57211,0
62309,0
59872,0
62552,0
26952,0
2420,0
47352,0
11707,0
73880,0
69636,0
55487,0
65379,0
32566,0
60878,0
34785,0
68469,0
39576,0
2786,0
6038,1
61617,0
52059,0
47669,0
14215,0
44980,0
5859,1
32437,0
55385,0
23415,0
25251,0
5769,1
66275,0
72101,0
36583,0
36149,0
52774,0
63931,0
50174,0
25705,0
44080,0
57731,0
58993,0
47200,0
2455,0
40558,0
19927,0
33964,0
23930,0
7017,1
35331,0
4327,0
73667,0
11751,0
41516,0
37523,0
64430,0
42226,0
74346,0
52085,0
16141,0
54096,0
49061,0
63107,0
65497,0
69044,0
26057,0
62799,0
62407,0
51643,0
9202,0
33829,0
65808,0
64360,0
61807,0
18995,0
33740,0
27654,0
72498,0
57309,1
18208,0
702,0
30998,0
21399,0
7963,0
14888,0
35942,0
63184,0
74823,0
60286,0
52398,0
31296,0
38191,0
33134,0
15419,0
57891,0
72406,0
69710,0
35216,0
3872,0
66032,0
40557,1
32355,0
56178,0
47107,0
40673,0
50846,0
4377,0
30705,0
53217,0
34358,0
57914,0
68458,0
67283,0
22832,0
4697,0
14229,0
52653,0
75596,0
12905,1
48980,0
8650,0
34499,0
16737,0
49681,0
7645,0
60252,0
8104,0
32394,0
53797,0
73991,0
43285,0
71926,0
45868,0
15040,0
72444,0
27971,0
23231,0
45113,0
69894,0
25623,0
11575,0
73850,0
25256,0
59830,0
16301,0
63556,0
71593,0
55136,0
3462,1
59687,0
62207,0
72097,0
43512,0
29224,0
5850,0
22546,0
9271,0
65303,0
56784,0
6612,0
3958,0
46454,0
26199,0
38741,0
19672,0
55616,0
56906,0
714,0
70001,0
61633,0
26369,0
46279,0
66010,0
45472,0
43473,0
18440,0
25752,0
63921,0
12738,0
34107,0
17210,0
881,0
17504,0
11340,1
60409,0
2581,0
14325,0
44108,0
44717,0
20391,0
24521,0
12109,1
3212,0
39109,0
19308,0
33514,1
46856,0
2570,0
40496,0
10568,1
690,0
23311,1
32132,0
68320,0
52719,0
74152,0
17259,0
36503,0
51523,1
3542,0
511,0
32508,0
70119,0
46145,0
4819,0
5544,0
56222,0
47165,0
45800,0
7992,0
12388,0
56179,0
62933,0
10611,0
25729,1
36951,0
15432,0
62040,0
70188,0
76197,0
15373,0
25868,0
24726,0
19336,0
53272,0
45820,1
56530,1
12995,0
41163,0
50271,0
52576,0
13170,0
8602,0
64389,0
15849,0
28273,0
69345,0
36803,0
41512,0
52389,0
65729,0
13922,1
7484,0
32789,0
28277,0
44364,0
72262,0
51538,0
71158,0
4872,0
33620,0
45666,0
47176,0
64663,0
69528,0
55610,0
12740,0
11708,0
29774,0
6402,0
69702,0
40048,0
30718,0
69463,0
53246,0
64840,0
42451,0
44748,0
75361,0
31931,0
40317,0
69426,0
59230,0
63603,1
32440,0
38646,0
68234,0
23514,1
40044,0
52427,0
76608,0
17234,0
56752,0
23456,0
48668,0
23004,0
47961,0
13423,0
6907,0
44694,0
34104,0
62783,0
9890,0
23342,0
49395,0
53898,0
46167,0
34746,0
64298,0
623,0
74040,0
53421,0
51703,0
64967,0
7014,0
24572,1
19048,0
39754,0
38740,0
73696,0
75354,0
55690,0
1272,0
47327,0
38705,0
65341,0
70317,0
28507,0
59490,0
46932,0
7187,0
44235,0
3595,0
2390,0
52147,0
72839,0
2579,0
45134,0
67411,0
3554,0
45640,0
4139,0
64371,0
35966,0
38,1
30622,0
59351,0
45967,0
31375,0
75297,0
3425,1
16808,0
44930,0
34449,0
18341,0
42892,0
9141,0
40931,0
51262,0
69571,0
31592,0
2175,0
41888,0
1032,0
45683,0
49559,0
66498,0
61658,0
8364,0
67501,0
20695,0
64901,0
60269,0
13483,0
20337,0
8756,0
18878,0
19910,0
58582,0
64290,0
5207,0
46320,0
29222,0
26251,0
20603,0
27000,0
36432,0
19111,1
43936,0
76553,0
21709,1
64724,0
12503,0
10119,0
21082,0
70449,1
15042,0
6779,0
17857,0
4383,0
57207,0
43840,0
40631,0
45495,0
63593,0
54088,0
24304,0
73743,0
36920,0
54389,0
17073,1
54146,0
46177,1
44463,0
74582,0
34230,0
41643,0
76203,0
64584,1
31226,0
28157,0
48116,0
74062,0
6555,0
21554,0
20492,1
30045,0
73445,0
57437,0
14565,0
12550,0
28,0
19985,0
72879,0
51581,0
55772,0
19605,0
58349,0
54643,0
45245,0
54967,0
71755,0
25084,0
17776,0
64432,0
36861,0
71931,0
72305,0
18668,0
11032,0
52245,0
27490,0
76636,0
51488,0
14698,0
6400,0
29207,0
26951,0
69814,0
21916,0
43143,0
37385,0
60893,0
27832,1
1522,0
51836,0
4710,0
29055,0
68732,0
26036,0
71382,0
54001,0
22449,0
58767,0
23581,0
52322,0
5292,0
48995,0
31133,0
3714,0
16132,0
9547,0
17332,0
1756,0
11310,0
55396,0
60876,0
49300,0
35933,0
64070,1
44063,0
41757,0
16408,0
53591,0
36088,0
30756,0
43173,0
18202,0
33431,0
3261,0
22901,0
15715,0
56787,1
21023,0
27120,1
4188,0
8769,0
36035,0
4320,0
66550,0
13128,0
33686,0
21872,0
20089,1
11151,0
148,1
20870,0
11142,0
75757,0
73461,1
34498,0
55802,0
54805,0
44034,0
34395,0
31255,0
64136,0
11618,1
40632,1
73678,0
27321,0
75782,0
62688,0
50034,0
15051,0
57549,0
49220,0
48891,0
2586,0
31587,0
2393,0
45516,0
13659,0
64578,0
12275,0
54659,0
17801,0
23622,1
41769,0
59290,0
67727,0
36033,0
18966,0
12886,0
71757,0
20735,0
11704,0
29082,0
17131,0
28191,0
38302,0
8905,0
50583,0
18292,0
39433,0
74025,1
27730,0
37341,0
23065,0
21352,0
46286,0
34851,0
25308,0
46140,1
13608,1
31844,0
40514,0
43700,0
5633,0
47769,0
33001,0
22563,0
34181,0
18945,0
10574,0
32263,0
73502,1
51384,0
56637,0
16739,0
25860,0
1403,0
15537,0
41015,0
18458,0
13361,0
27267,0
15484,0
53595,0
37518,0
59584,0
48181,0
36904,1
60879,0
27051,0
12456,0
60614,0
35949,0
1018,0
8761,0
56974,0
20434,0
58106,1
68190,0
12966,0
31471,0
20790,0
13871,0
68245,0
29434,0
58916,0
7293,0
70090,0
11670,0
33101,0
42194,0
6981,0
39889,0
14148,1
63570,0
38346,0
22861,0
10617,1
40598,0
51159,0
43699,0
20470,0
40550,0
1979,0
26832,0
51487,0
68278,0
46448,0
20440,0
46090,0
46450,0
55277,0
31646,0
43421,0
1196,0
9171,1
23701,0
70990,0
55204,0
1964,1
35874,0
50351,0
74436,0
64892,0
28938,0
9020,0
34486,0
13927,0
50080,0
19793,0
62354,1
23860,0
25880,0
30702,0
21812,0
55028,0
32294,0
1211,0
21745,0
72278,0
55196,0
26590,0
37930,0
5786,0
31411,0
43572,0
31850,0
75777,0
65633,0
1885,0
72462,0
74115,1
10821,0
29603,1
60220,0
67549,0
30627,0
53565,0
8680,0
6728,1
52505,0
15326,0
31786,0
19367,0
65790,0
28334,0
23859,0
34793,1
57558,0
65851,0
67389,0
15827,0
1194,1
73345,0
25579,0
6147,0
60912,1
1036,0
49607,1
28779,1
65012,0
24501,0
20465,0
29872,0
39634,0
61085,0
42602,0
9826,0
51519,0
22524,0
65313,0
22807,1
68430,0
34695,0
63601,0
16069,0
8917,0
53424,0
32993,0
25630,0
48538,0
68323,1
27483,0
52587,0
31265,0
51847,0
15584,0
20487,0
20599,1
60265,0
10060,0
49633,0
17603,0
52800,0
56901,0
42158,0
60675,0
68284,0
33470,0
26039,0
24907,0
32360,0
27386,0
46911,0
24962,0
1983,0
47031,0
59924,0
37019,0
50757,0
19107,0
37889,1
43552,0
5636,0
58007,0
14336,0
22820,0
20780,0
48294,0
8921,0
51052,0
66258,0
3908,0
29205,0
44755,0
58300,0
46478,0
57128,0
50126,0
32116,0
36473,0
73996,0
23734,0
4144,0
53717,0
64957,0
35629,0
60473,0
49336,0
74573,0
61996,0
9684,0
45273,0
55036,0
62597,1
20231,0
66235,0
55360,0
27075,1
69253,0
56812,0
31184,0
23264,0
12017,1
19675,0
16561,0
13607,0
73872,1
37521,0
32358,0
26198,0
46314,0
45613,0
2572,0
61065,0
74915,0
4323,0
19312,0
74180,0
64746,0
66166,0
23642,0
17174,0
25714,0
3866,0
55178,0
36390,0
4890,0
4649,0
31994,0
32067,0
10431,1
41215,0
43736,0
30376,0
36795,0
2383,0
12654,0
35738,0
31581,1
22120,0
1376,0
66565,0
15442,0
11809,0
63337,0
9676,0
49865,0
28603,0
32947,0
74108,0
20274,0
49383,1
27877,0
13168,0
26524,0
12841,0
14155,0
64895,1
9556,0
22064,0
2661,1
56807,0
37139,0
27698,0
43704,0
64355,0
28744,0
73871,0
12670,0
33612,0
14736,0
7681,0
50913,0
53225,0
43497,0
25221,0
46521,0
51244,0
56855,0
4943,0
70758,0
73653,0
34318,0
16832,0
33064,0
3057,0
72185,0
72741,1
67500,0
60502,0
68857,1
6790,0
46175,0
49905,0
45031,0
35894,0
63275,0
10918,0
46380,0
51054,1
19094,1
15415,0
16483,0
43350,0
42968,0
7504,0
71758,0
72582,0
62929,0
28978,0
50754,0
19885,0
43631,0
25578,0
66196,0
1981,0
48424,0
14447,0
64387,0
22076,0
920,0
36585,0
7304,0
42768,0
